id,Gender,CustomerType,Age,TravelType,Class,FlightDistance,InflightWifi,FoodAndDrink,SeatComfort,InflightEntertainment,OnboardService,LegRoomService,InflightService,Cleanliness,Satisfaction
30580,Male,Loyal Customer,43,Business travel,Business,3917,4,2,4,4,4,4,4,3,neutral or dissatisfied
29814,Female,Loyal Customer,61,Business travel,Business,3507,1,4,5,4,4,4,4,1,satisfied
94271,Female,Loyal Customer,50,Business travel,Business,3728,5,5,4,4,4,4,4,3,satisfied
97951,Female,Loyal Customer,56,Business travel,Business,3738,2,3,5,5,5,5,5,4,satisfied
110290,Female,Loyal Customer,38,Business travel,Business,3433,1,4,5,4,4,5,4,5,satisfied
77997,Male,Loyal Customer,47,Business travel,Business,3836,0,5,4,5,5,5,5,3,satisfied
124494,Female,Loyal Customer,51,Business travel,Business,3541,3,3,4,3,3,3,3,3,satisfied
7768,Male,Loyal Customer,55,Business travel,Business,3930,3,3,5,3,3,3,3,3,satisfied
6013,Male,Loyal Customer,43,Business travel,Business,3042,1,3,5,5,5,5,5,3,satisfied
97721,Male,Loyal Customer,46,Business travel,Business,3579,3,3,5,5,5,5,5,4,satisfied
48069,Male,Loyal Customer,50,Business travel,Business,3378,2,2,4,4,4,4,4,3,satisfied
71374,Male,Loyal Customer,34,Business travel,Business,3281,4,2,3,4,4,4,4,1,neutral or dissatisfied
32078,Male,Loyal Customer,58,Business travel,Business,3407,4,4,1,4,4,4,4,5,satisfied
42286,Female,Loyal Customer,36,Business travel,Business,3569,2,1,4,2,2,2,2,3,neutral or dissatisfied
94210,Female,Loyal Customer,23,Business travel,Business,3671,4,5,5,5,5,5,5,5,satisfied
68683,Male,Loyal Customer,54,Business travel,Business,3974,1,2,1,4,4,4,4,2,satisfied
111142,Male,Loyal Customer,37,Business travel,Business,3621,3,2,4,3,3,3,3,1,neutral or dissatisfied
6612,Female,Loyal Customer,39,Business travel,Business,3199,4,5,4,4,4,4,4,4,satisfied
59285,Male,disloyal Customer,22,Business travel,Business,3365,0,0,3,1,1,2,3,3,satisfied
35283,Male,Loyal Customer,47,Business travel,Business,3892,1,1,1,5,5,5,5,2,satisfied
21784,Male,Loyal Customer,53,Business travel,Business,3402,3,3,4,4,4,4,4,3,satisfied
97052,Female,Loyal Customer,60,Business travel,Business,3752,1,5,4,4,4,4,4,5,satisfied
17499,Male,Loyal Customer,35,Business travel,Business,3477,4,1,3,4,4,3,4,1,neutral or dissatisfied
126014,Male,Loyal Customer,55,Business travel,Business,3210,5,4,4,4,4,4,4,3,satisfied
43053,Male,Loyal Customer,55,Business travel,Business,3381,1,2,5,3,3,3,3,1,satisfied
56397,Male,Loyal Customer,58,Business travel,Business,3052,1,2,4,4,4,4,4,4,satisfied
88001,Female,Loyal Customer,40,Business travel,Business,3698,1,3,4,5,5,5,5,3,satisfied
78764,Female,Loyal Customer,35,Business travel,Business,3428,4,4,3,4,4,4,4,3,neutral or dissatisfied
6488,Male,Loyal Customer,29,Business travel,Business,3256,4,4,4,4,4,1,4,4,neutral or dissatisfied
102210,Female,Loyal Customer,38,Business travel,Business,3173,1,4,5,4,4,4,4,3,satisfied
9842,Female,Loyal Customer,52,Business travel,Business,3994,1,2,4,4,4,5,4,5,satisfied
102235,Female,Loyal Customer,48,Business travel,Business,3080,4,1,2,4,4,4,4,3,neutral or dissatisfied
54250,Female,Loyal Customer,60,Business travel,Business,3573,3,4,3,3,3,3,3,3,neutral or dissatisfied
100632,Female,Loyal Customer,28,Business travel,Business,3138,3,4,4,4,4,3,5,4,satisfied
11385,Male,Loyal Customer,42,Business travel,Business,3866,4,3,4,5,5,5,5,5,satisfied
103605,Male,Loyal Customer,64,Business travel,Business,3607,2,3,3,2,2,2,2,3,neutral or dissatisfied
22575,Male,Loyal Customer,51,Business travel,Business,3358,0,2,3,4,4,4,4,3,satisfied
715,Male,Loyal Customer,35,Business travel,Business,3640,4,2,5,5,5,5,5,4,satisfied
5036,Male,Loyal Customer,36,Business travel,Business,3163,4,5,4,4,4,4,4,3,satisfied
43341,Male,Loyal Customer,23,Business travel,Business,3402,4,4,4,4,5,2,2,4,satisfied
16260,Male,Loyal Customer,20,Business travel,Business,3387,2,5,5,5,1,5,4,5,satisfied
10426,Female,Loyal Customer,52,Business travel,Business,3089,0,2,4,5,5,2,5,4,satisfied
117398,Male,Loyal Customer,45,Business travel,Business,3130,3,4,4,4,4,4,4,5,satisfied
21448,Female,Loyal Customer,49,Business travel,Business,3351,2,3,1,5,5,5,5,2,satisfied
110414,Female,Loyal Customer,15,Business travel,Business,3580,1,1,1,1,3,1,4,1,neutral or dissatisfied
78693,Female,Loyal Customer,46,Business travel,Business,3425,1,5,4,4,4,4,4,4,satisfied
26432,Male,Loyal Customer,32,Business travel,Business,3771,1,2,2,2,4,2,2,2,satisfied
114507,Male,Loyal Customer,37,Business travel,Business,3869,0,3,5,2,2,5,2,3,satisfied
111970,Male,Loyal Customer,42,Business travel,Business,3375,2,2,5,5,5,5,5,5,satisfied
71532,Female,Loyal Customer,47,Business travel,Business,3024,4,3,5,5,5,5,5,5,satisfied
10192,Female,Loyal Customer,44,Business travel,Business,3578,2,4,4,4,4,4,4,3,satisfied
98363,Male,Loyal Customer,23,Business travel,Business,3612,3,3,3,3,2,2,4,3,neutral or dissatisfied
122928,Female,Loyal Customer,40,Business travel,Business,3464,1,4,5,4,4,4,4,3,satisfied
78714,Female,Loyal Customer,45,Business travel,Business,3575,4,5,4,5,5,5,5,5,satisfied
84152,Male,Loyal Customer,47,Business travel,Business,3510,3,1,2,4,4,4,4,4,satisfied
90488,Male,Loyal Customer,53,Business travel,Business,3315,3,2,5,3,3,4,3,3,satisfied
98080,Female,Loyal Customer,56,Business travel,Business,3033,1,3,4,2,2,2,2,5,satisfied
2773,Female,Loyal Customer,45,Business travel,Business,3784,2,5,5,5,5,5,5,5,satisfied
57949,Female,Loyal Customer,55,Business travel,Business,3824,1,5,4,4,4,4,4,3,satisfied
24362,Female,Loyal Customer,40,Business travel,Business,3924,2,4,4,4,4,4,4,3,satisfied
24200,Female,Loyal Customer,23,Business travel,Business,3464,4,3,4,3,1,5,4,3,neutral or dissatisfied
103571,Female,Loyal Customer,47,Business travel,Business,3721,5,5,5,5,5,5,5,3,satisfied
43841,Female,Loyal Customer,52,Business travel,Business,3624,4,1,4,5,5,5,5,5,satisfied
52324,Male,Loyal Customer,37,Business travel,Business,3414,1,4,5,5,5,5,5,1,satisfied
39357,Female,Loyal Customer,18,Business travel,Business,3518,1,4,4,4,5,4,1,4,satisfied
104401,Male,Loyal Customer,60,Business travel,Business,3545,5,4,5,4,4,4,4,3,satisfied
89529,Male,Loyal Customer,38,Business travel,Business,3164,3,5,5,5,5,5,5,3,satisfied
16848,Female,Loyal Customer,28,Business travel,Business,3449,1,5,5,5,5,3,4,5,satisfied
27313,Female,Loyal Customer,31,Business travel,Business,3326,5,5,5,5,1,5,5,5,satisfied
81152,Female,Loyal Customer,30,Business travel,Business,3560,5,4,4,4,4,5,5,4,satisfied
25575,Female,Loyal Customer,53,Business travel,Business,3522,3,2,3,4,4,4,4,2,satisfied
26288,Male,Loyal Customer,28,Business travel,Business,3018,1,3,3,3,5,5,4,3,satisfied
24916,Female,Loyal Customer,22,Business travel,Business,3119,1,4,4,4,2,2,3,4,satisfied
18573,Female,Loyal Customer,60,Business travel,Business,3796,1,5,3,1,1,2,1,2,neutral or dissatisfied
42588,Female,Loyal Customer,46,Business travel,Business,3100,4,4,1,4,4,4,4,5,satisfied
19969,Male,Loyal Customer,36,Business travel,Business,3024,3,1,4,3,3,2,3,3,neutral or dissatisfied
47125,Male,Loyal Customer,36,Business travel,Business,3088,5,5,4,5,5,5,5,4,satisfied
94572,Male,Loyal Customer,45,Business travel,Business,3234,2,2,5,2,2,2,2,4,satisfied
99064,Male,Loyal Customer,64,Business travel,Business,3407,2,2,4,5,5,5,5,4,satisfied
80604,Male,Loyal Customer,45,Business travel,Business,3492,0,5,5,4,4,4,4,5,satisfied
28259,Male,Loyal Customer,43,Business travel,Business,3334,1,4,3,1,1,1,1,1,neutral or dissatisfied
31901,Male,Loyal Customer,41,Business travel,Business,3400,4,5,5,4,4,4,4,3,satisfied
88457,Male,Loyal Customer,28,Business travel,Business,3680,5,5,5,5,4,5,3,5,satisfied
122399,Male,Loyal Customer,40,Business travel,Business,3162,1,2,4,4,4,4,4,4,satisfied
45510,Female,Loyal Customer,38,Business travel,Business,3709,1,5,3,1,1,1,1,4,neutral or dissatisfied
5209,Male,Loyal Customer,39,Business travel,Business,3625,5,5,4,5,5,5,5,4,satisfied
57264,Male,Loyal Customer,22,Business travel,Business,3011,3,3,3,3,2,3,3,3,neutral or dissatisfied
64185,Female,Loyal Customer,33,Business travel,Business,3271,2,5,3,2,2,2,2,1,neutral or dissatisfied
125829,Female,Loyal Customer,35,Business travel,Business,3155,1,1,4,1,1,1,1,3,neutral or dissatisfied
633,Female,Loyal Customer,53,Business travel,Business,3785,5,4,4,4,4,4,4,5,satisfied
469,Male,Loyal Customer,48,Business travel,Business,3617,0,2,5,3,3,3,3,4,satisfied
2576,Male,Loyal Customer,65,Business travel,Business,3018,2,1,3,4,4,4,4,1,satisfied
370,Male,Loyal Customer,49,Business travel,Business,3770,1,4,4,5,5,5,5,4,satisfied
87062,Male,Loyal Customer,43,Business travel,Business,3849,5,4,4,5,5,5,5,3,satisfied
72029,Male,Loyal Customer,42,Business travel,Business,3784,4,4,4,4,2,4,3,4,satisfied
45771,Male,Loyal Customer,40,Business travel,Business,3695,1,4,1,5,5,5,5,5,satisfied
39508,Female,Loyal Customer,25,Business travel,Business,3075,4,4,4,4,1,5,4,4,satisfied
6795,Male,Loyal Customer,62,Business travel,Business,3724,2,3,5,5,5,5,5,4,satisfied
75646,Female,Loyal Customer,57,Business travel,Business,3644,1,5,4,4,4,4,4,5,satisfied
2303,Male,Loyal Customer,45,Business travel,Business,3362,4,5,5,3,3,2,3,5,satisfied
97658,Male,Loyal Customer,25,Business travel,Business,3132,1,4,4,4,4,5,4,4,satisfied
43449,Male,Loyal Customer,47,Business travel,Business,3729,3,2,3,3,3,3,3,3,neutral or dissatisfied
64713,Female,Loyal Customer,39,Business travel,Business,3919,2,3,4,4,4,4,4,5,satisfied
5455,Female,Loyal Customer,42,Business travel,Business,3257,1,4,5,4,4,4,4,3,satisfied
21013,Male,Loyal Customer,47,Business travel,Business,3651,4,5,5,5,5,5,5,3,satisfied
25664,Male,Loyal Customer,57,Business travel,Business,3482,3,3,3,3,3,3,3,2,neutral or dissatisfied
128935,Male,Loyal Customer,53,Business travel,Business,3448,4,3,4,4,4,4,4,4,satisfied
46781,Female,Loyal Customer,46,Business travel,Business,3159,4,2,4,5,5,5,5,5,satisfied
20763,Female,Loyal Customer,48,Business travel,Business,3930,4,2,5,5,5,5,5,4,satisfied
53671,Female,Loyal Customer,40,Business travel,Business,3778,3,5,2,5,5,5,5,2,satisfied
42951,Male,Loyal Customer,62,Business travel,Business,3934,2,4,1,5,5,4,5,4,satisfied
97470,Male,Loyal Customer,48,Business travel,Business,3439,5,5,4,5,5,5,5,5,satisfied
70555,Male,Loyal Customer,51,Business travel,Business,3780,4,3,5,4,4,4,4,4,satisfied
72399,Male,Loyal Customer,58,Business travel,Business,3944,5,5,4,4,4,4,4,3,satisfied
12370,Male,Loyal Customer,31,Business travel,Business,3438,2,4,4,4,5,3,4,4,satisfied
98573,Female,Loyal Customer,47,Business travel,Business,3221,2,5,5,5,5,5,5,4,satisfied
90681,Female,Loyal Customer,26,Business travel,Business,3892,2,3,3,3,4,5,4,3,satisfied
91701,Female,Loyal Customer,42,Business travel,Business,3309,1,3,5,4,4,4,4,4,satisfied
103505,Male,Loyal Customer,49,Business travel,Business,3455,1,5,4,4,4,4,4,5,satisfied
48075,Male,Loyal Customer,51,Business travel,Business,3247,2,5,3,2,2,2,2,4,neutral or dissatisfied
37555,Male,Loyal Customer,40,Business travel,Business,3059,2,1,1,4,4,4,4,3,satisfied
32781,Female,Loyal Customer,41,Business travel,Business,3544,4,1,3,1,1,1,1,4,neutral or dissatisfied
60099,Female,Loyal Customer,45,Business travel,Business,3961,1,2,4,2,2,2,2,4,satisfied
123007,Male,Loyal Customer,42,Business travel,Business,3426,5,3,5,5,5,5,5,3,satisfied
128961,Female,Loyal Customer,50,Business travel,Business,3207,1,1,3,1,1,1,1,4,neutral or dissatisfied
3871,Male,Loyal Customer,39,Business travel,Business,3092,2,3,4,5,5,5,5,3,satisfied
79943,Female,Loyal Customer,25,Business travel,Business,3845,2,2,2,2,4,1,2,2,neutral or dissatisfied
105619,Female,Loyal Customer,57,Business travel,Business,3945,1,3,4,4,4,4,4,5,satisfied
57687,Female,Loyal Customer,56,Business travel,Business,3262,2,5,5,5,5,5,5,5,satisfied
108117,Female,Loyal Customer,36,Business travel,Business,3340,4,5,4,4,4,5,4,4,satisfied
73280,Male,Loyal Customer,60,Business travel,Business,3177,1,5,5,5,5,5,5,4,satisfied
87155,Female,Loyal Customer,40,Business travel,Business,3631,3,3,5,5,5,5,5,5,satisfied
67385,Male,Loyal Customer,46,Business travel,Business,3926,5,4,5,5,5,5,5,5,satisfied
53699,Female,Loyal Customer,51,Business travel,Business,3802,5,3,4,5,5,5,5,4,satisfied
109607,Male,Loyal Customer,44,Business travel,Business,3214,2,1,2,2,2,2,2,4,neutral or dissatisfied
86963,Male,Loyal Customer,48,Business travel,Business,3457,4,2,4,5,5,5,5,4,satisfied
72784,Male,Loyal Customer,29,Business travel,Business,3053,1,1,1,1,1,5,2,1,neutral or dissatisfied
26330,Male,Loyal Customer,25,Business travel,Business,3371,1,5,5,5,1,5,5,5,satisfied
116973,Male,Loyal Customer,45,Business travel,Business,3438,5,4,4,5,5,5,5,4,satisfied
71150,Female,Loyal Customer,44,Business travel,Business,3857,4,4,5,4,4,4,4,3,satisfied
104169,Male,Loyal Customer,27,Business travel,Business,3424,1,4,3,4,4,5,4,3,satisfied
90842,Male,Loyal Customer,42,Business travel,Business,3434,4,4,4,5,5,5,5,5,satisfied
114162,Male,Loyal Customer,56,Business travel,Business,3068,1,5,5,5,5,5,5,5,satisfied
77523,Female,Loyal Customer,52,Business travel,Business,3755,2,3,5,4,4,4,4,5,satisfied
21070,Female,Loyal Customer,37,Business travel,Business,3455,2,2,1,5,5,5,5,3,satisfied
16572,Female,Loyal Customer,40,Business travel,Business,3866,1,2,3,1,1,1,1,1,neutral or dissatisfied
71486,Female,Loyal Customer,50,Business travel,Business,3105,2,1,4,2,2,2,2,3,neutral or dissatisfied
128200,Female,Loyal Customer,26,Business travel,Business,3846,1,4,4,4,3,2,4,4,satisfied
72367,Female,Loyal Customer,19,Business travel,Business,3832,4,5,5,5,4,3,4,5,satisfied
97402,Female,Loyal Customer,37,Business travel,Business,3560,5,5,5,5,5,5,5,5,satisfied
58483,Female,Loyal Customer,26,Business travel,Business,3718,1,4,4,4,4,4,4,4,satisfied
7899,Male,Loyal Customer,43,Business travel,Business,3892,4,2,5,5,5,5,5,4,satisfied
46085,Male,Loyal Customer,41,Business travel,Business,3800,5,4,3,4,4,4,4,5,satisfied
87078,Female,Loyal Customer,31,Business travel,Business,3028,3,3,3,3,2,3,1,3,neutral or dissatisfied
96934,Female,Loyal Customer,32,Business travel,Business,3252,1,2,2,2,3,5,4,2,satisfied
100094,Female,Loyal Customer,22,Business travel,Business,3858,5,2,2,2,4,3,4,2,satisfied
66988,Male,Loyal Customer,51,Business travel,Business,3968,2,3,4,5,5,5,5,3,satisfied
57601,Female,Loyal Customer,52,Business travel,Business,3302,1,5,4,5,5,5,5,5,satisfied
60938,Female,Loyal Customer,52,Business travel,Business,3297,5,3,5,3,3,3,3,3,satisfied
73168,Male,Loyal Customer,52,Business travel,Business,3218,2,1,2,4,3,3,1,2,neutral or dissatisfied
99918,Female,Loyal Customer,48,Business travel,Business,3175,2,2,2,2,4,4,1,2,neutral or dissatisfied
103769,Male,Loyal Customer,54,Business travel,Business,3789,1,3,5,5,5,5,5,4,satisfied
10789,Female,Loyal Customer,55,Business travel,Business,3953,4,3,3,4,4,4,4,4,neutral or dissatisfied
45988,Female,Loyal Customer,40,Business travel,Business,3560,5,5,5,5,5,5,5,4,satisfied
1672,Female,Loyal Customer,46,Business travel,Business,3843,2,2,4,5,5,5,5,5,satisfied
97698,Male,Loyal Customer,60,Business travel,Business,3647,2,4,5,5,5,4,5,5,satisfied
100445,Female,Loyal Customer,63,Business travel,Business,3471,3,3,3,3,3,3,3,2,neutral or dissatisfied
119258,Male,Loyal Customer,39,Business travel,Business,3090,4,1,4,3,3,3,3,1,neutral or dissatisfied
126004,Male,Loyal Customer,35,Business travel,Business,3928,2,4,4,3,3,4,3,5,satisfied
108205,Female,Loyal Customer,43,Business travel,Business,3067,4,2,4,4,4,4,4,4,satisfied
43993,Male,Loyal Customer,30,Business travel,Business,3091,1,2,2,2,4,4,2,2,satisfied
80805,Male,Loyal Customer,49,Business travel,Business,3016,4,4,4,4,4,4,4,3,satisfied
4103,Female,Loyal Customer,44,Business travel,Business,3890,3,4,4,4,4,4,4,3,satisfied
112563,Female,Loyal Customer,52,Business travel,Business,3004,1,3,5,3,3,4,3,4,satisfied
69518,Female,Loyal Customer,64,Business travel,Business,3147,3,3,3,3,1,4,1,3,neutral or dissatisfied
21405,Male,Loyal Customer,44,Business travel,Business,3150,3,1,1,3,3,3,3,1,neutral or dissatisfied
65208,Male,Loyal Customer,43,Business travel,Business,3514,1,3,4,5,5,5,5,3,satisfied
87187,Female,Loyal Customer,55,Business travel,Business,3390,4,5,4,4,4,4,4,2,neutral or dissatisfied
10751,Female,Loyal Customer,51,Business travel,Business,3674,1,2,4,5,5,5,5,4,satisfied
26199,Female,Loyal Customer,30,Business travel,Business,3500,1,1,1,1,4,1,3,1,neutral or dissatisfied
69803,Female,Loyal Customer,27,Business travel,Business,3431,1,1,1,1,4,4,4,1,neutral or dissatisfied
42673,Male,Loyal Customer,27,Business travel,Business,3057,1,4,4,4,2,4,3,4,satisfied
126052,Female,Loyal Customer,42,Business travel,Business,3358,5,3,4,4,4,4,4,5,satisfied
86910,Male,Loyal Customer,34,Business travel,Business,3859,2,3,3,2,2,1,2,2,neutral or dissatisfied
20635,Female,Loyal Customer,22,Business travel,Business,3134,2,5,5,5,3,2,5,5,satisfied
19503,Female,Loyal Customer,49,Business travel,Business,3269,3,2,2,3,3,3,3,4,neutral or dissatisfied
129410,Female,Loyal Customer,44,Business travel,Business,3076,4,3,4,4,4,4,4,5,satisfied
49973,Female,Loyal Customer,22,Business travel,Business,3341,4,4,4,4,2,4,3,4,neutral or dissatisfied
33587,Male,Loyal Customer,41,Business travel,Business,3697,4,2,5,3,3,4,3,3,satisfied
70913,Female,Loyal Customer,47,Business travel,Business,3755,5,5,5,3,3,3,3,4,satisfied
45963,Female,Loyal Customer,30,Business travel,Business,3034,3,5,5,5,4,2,5,5,satisfied
19499,Male,Loyal Customer,30,Business travel,Business,3175,3,2,2,2,1,5,4,2,satisfied
54691,Female,Loyal Customer,46,Business travel,Business,3849,3,2,3,2,2,2,2,3,satisfied
2917,Male,Loyal Customer,47,Business travel,Business,3271,1,4,5,5,5,5,5,5,satisfied
6675,Female,Loyal Customer,43,Business travel,Business,3477,2,3,5,5,5,5,5,4,satisfied
5244,Male,Loyal Customer,39,Business travel,Business,3072,1,2,4,1,1,1,1,4,neutral or dissatisfied
5046,Female,Loyal Customer,51,Business travel,Business,3437,0,5,5,5,5,5,5,4,satisfied
52093,Male,Loyal Customer,22,Business travel,Business,3039,1,5,5,5,2,4,1,5,satisfied
108704,Male,Loyal Customer,52,Business travel,Business,3976,1,2,4,5,5,4,5,4,satisfied
110260,Female,Loyal Customer,58,Business travel,Business,3471,3,2,4,3,3,3,3,4,satisfied
49281,Female,Loyal Customer,55,Business travel,Business,3077,4,1,1,5,5,5,5,4,satisfied
34746,Female,Loyal Customer,58,Business travel,Business,3877,2,1,3,5,5,4,5,4,satisfied
89386,Male,Loyal Customer,50,Business travel,Business,3114,4,5,4,5,5,5,5,3,satisfied
28860,Male,Loyal Customer,44,Business travel,Business,3851,2,1,3,3,3,3,3,1,satisfied
71177,Male,Loyal Customer,46,Business travel,Business,3405,3,3,2,3,3,3,3,3,neutral or dissatisfied
68642,Female,Loyal Customer,41,Business travel,Business,3592,0,5,4,4,4,4,4,4,satisfied
16006,Female,Loyal Customer,52,Business travel,Business,3432,1,4,3,1,1,1,1,1,neutral or dissatisfied
25200,Female,Loyal Customer,37,Business travel,Business,3560,3,4,2,3,3,3,3,4,neutral or dissatisfied
72411,Male,Loyal Customer,44,Business travel,Business,3938,5,4,4,3,3,4,3,3,satisfied
120357,Male,Loyal Customer,46,Business travel,Business,3553,4,5,5,5,5,5,5,4,satisfied
101378,Male,Loyal Customer,42,Business travel,Business,3887,2,2,5,5,5,5,5,4,satisfied
81623,Female,Loyal Customer,55,Business travel,Business,3359,5,2,4,4,4,4,4,4,satisfied
3832,Female,Loyal Customer,18,Business travel,Business,3230,1,5,5,5,2,5,3,5,neutral or dissatisfied
19177,Male,Loyal Customer,54,Business travel,Business,3110,5,3,3,5,5,5,5,4,satisfied
68229,Male,Loyal Customer,63,Business travel,Business,3222,1,5,5,4,4,4,4,3,satisfied
26526,Male,Loyal Customer,29,Business travel,Business,3667,2,2,2,2,2,2,4,2,neutral or dissatisfied
94628,Female,Loyal Customer,44,Business travel,Business,3668,3,4,4,4,4,4,4,3,satisfied
70327,Male,Loyal Customer,59,Business travel,Business,3163,2,3,3,2,2,2,2,4,neutral or dissatisfied
9805,Male,Loyal Customer,57,Business travel,Business,3150,5,2,4,4,4,4,4,4,satisfied
29973,Female,Loyal Customer,39,Business travel,Business,3987,1,3,4,1,1,1,1,3,neutral or dissatisfied
25911,Female,Loyal Customer,49,Business travel,Business,3484,1,2,5,2,2,2,2,3,satisfied
101392,Female,Loyal Customer,39,Business travel,Business,3922,4,3,4,4,4,4,4,3,satisfied
2752,Male,Loyal Customer,73,Business travel,Business,3178,4,4,3,4,4,4,4,4,neutral or dissatisfied
57602,Male,Loyal Customer,52,Business travel,Business,3512,2,3,5,4,4,5,4,4,satisfied
